10	27:34	39:35	73:28	130:12	424:39	594:37	629:38	698:8	1219:0	1227:0
10	12:7	66:33	89:28	100:9	204:25	428:0	609:11	788:42	1306:0	1314:0
10	23:28	74:30	80:29	136:4	243:0	384:22	687:12	761:44	1155:0	1163:0
10	7:31	51:39	57:7	140:34	468:40	559:13	606:3	693:34	1172:0	1180:0
10	11:28	46:30	106:36	121:36	276:0	470:28	617:2	742:21	1095:0	1103:0
10	33:1	69:35	85:20	132:38	252:24	290:1	664:10	743:11	1023:0	1031:0
10	26:3	48:43	87:28	158:24	267:7	453:24	560:40	615:7	1184:0	1192:0
10	39:33	56:43	115:33	127:19	204:17	456:34	567:12	637:11	1005:0	1013:0
10	4:33	47:38	75:13	111:31	154:39	414:37	695:1	801:11	972:0	980:0
10	25:35	43:12	98:19	125:28	510:32	642:0	712:17	831:13	1026:0	1034:0
10	22:29	37:12	81:7	103:27	348:33	523:12	605:4	710:3	1081:0	1089:0
10	5:14	38:32	70:6	126:3	475:37	586:18	618:22	674:30	1040:0	1048:0
10	2:24	64:4	76:5	121:32	237:24	342:6	554:21	610:14	1380:0	1388:0
10	8:36	47:2	59:30	130:6	155:43	208:40	356:15	553:8	1050:0	1058:0
10	1:6	45:21	66:8	122:21	219:38	379:25	616:0	776:41	932:0	940:0
10	7:29	36:44	75:8	115:14	262:43	381:8	614:17	814:22	1059:0	1067:0
10	24:29	40:44	94:2	137:30	205:31	351:35	551:11	675:2	1344:0	1352:0
10	42:37	73:18	92:28	144:16	185:36	396:14	629:35	823:38	1010:0	1018:0
10	0:23	62:10	95:30	156:7	284:14	370:39	622:14	761:30	1333:0	1341:0
10	39:18	49:30	97:0	135:43	221:42	402:21	686:27	790:11	1098:0	1106:0
10	35:2	60:24	86:19	145:17	179:20	315:40	571:13	650:13	842:0	850:0
10	2:42	46:42	108:2	143:32	268:2	328:27	626:13	732:10	1109:0	1117:0
10	23:37	51:35	100:30	146:26	294:20	489:25	548:33	663:4	925:0	933:0
10	36:22	43:22	93:17	118:30	433:11	541:27	661:16	700:44	1150:0	1158:0
10	12:10	56:32	66:32	102:9	225:11	384:3	634:44	759:1	857:0	865:0
10	21:9	40:5	58:5	131:35	302:14	610:34	706:30	827:38	953:0	961:0
10	38:33	63:42	114:33	126:19	203:17	463:33	566:12	636:11	1004:0	1012:0
10	6:13	43:36	67:25	141:15	150:44	308:38	480:44	768:27	1212:0	1220:0
10	4:1	24:38	70:13	106:28	146:1	325:19	711:24	763:2	992:0	1000:0
10	3:2	31:38	69:14	105:29	145:2	324:20	710:25	762:3	999:0	1007:0
10	7:34	49:42	78:30	112:8	155:41	307:20	528:27	708:4	906:0	914:0
10	15:13	62:17	107:27	140:29	197:23	341:18	523:21	660:27	1125:0	1133:0
10	12:34	51:24	75:3	150:36	165:8	404:35	622:12	756:0	1245:0	1253:0
10	22:28	73:30	87:28	143:3	242:0	391:21	686:12	760:44	1154:0	1162:0
10	27:15	45:31	111:0	138:18	167:25	393:6	648:4	797:2	1067:0	1075:0
10	4:42	40:43	110:2	137:33	270:2	330:27	628:13	734:10	1111:0	1119:0
10	19:34	52:23	80:0	118:40	283:14	398:35	503:8	647:28	866:0	874:0
10	26:35	44:12	99:19	126:28	511:32	643:0	713:17	824:14	1027:0	1035:0
10	5:24	67:4	79:5	124:32	232:25	337:7	557:21	613:14	1383:0	1391:0
10	20:34	57:6	77:40	117:22	361:5	588:6	649:12	716:14	1117:0	1125:0
10	9:3	69:23	83:44	128:13	375:28	624:20	688:2	792:27	913:0	921:0
10	23:29	38:12	82:7	96:28	349:33	524:12	606:4	711:3	1082:0	1090:0
10	11:11	17:30	108:32	119:42	155:10	485:11	686:41	818:42	836:0	844:0
10	7:1	27:38	65:14	109:28	149:1	320:20	706:25	766:2	995:0	1003:0
10	14:34	53:24	77:3	144:37	167:8	406:35	616:13	758:0	1247:0	1255:0
10	20:37	48:35	97:30	151:25	291:20	494:24	545:33	660:4	922:0	930:0
10	2:35	52:42	73:31	115:8	158:41	310:20	531:27	711:4	909:0	917:0
10	12:26	32:23	65:5	120:35	133:20	240:6	452:44	806:41	1074:0	1082:0
10	10:4	54:3	93:31	142:28	182:0	335:21	576:27	608:41	1225:0	1233:0
10	22:37	50:35	99:30	145:26	293:20	488:25	547:33	662:4	924:0	932:0
10	19:16	35:24	79:36	139:5	444:8	640:11	691:37	781:12	1316:0	1324:0
10	13:1	36:6	87:44	122:4	155:34	493:42	598:1	719:39	1164:0	1172:0
10	15:7	32:34	70:12	115:25	157:25	185:14	511:25	749:22	1133:0	1141:0
10	5:17	65:34	113:37	141:28	172:25	368:33	404:34	571:32	948:0	956:0
10	26:3	54:6	92:10	126:19	210:5	485:24	524:35	633:19	1324:0	1332:0
10	25:3	53:6	91:10	125:19	209:5	484:24	523:35	632:19	1323:0	1331:0
10	24:2	33:18	86:14	96:9	143:32	184:36	422:23	528:41	979:0	987:0
10	1:42	45:42	107:2	142:32	267:2	335:26	625:13	731:10	1108:0	1116:0
10	20:8	48:34	102:12	158:27	248:33	341:10	575:34	676:24	1292:0	1300:0
10	28:2	44:21	59:4	113:13	295:4	475:33	637:4	800:10	1233:0	1241:0
10	19:19	40:13	93:19	124:30	196:13	420:39	628:3	759:18	1183:0	1191:0
10	31:34	35:36	77:28	134:12	428:39	598:37	625:39	702:8	1223:0	1231:0
10	8:11	22:29	105:32	116:42	152:10	482:11	683:41	823:41	833:0	841:0
10	12:13	59:17	104:27	137:29	194:23	338:18	520:21	657:27	1122:0	1130:0
10	29:15	70:24	99:11	120:37	262:39	282:22	367:32	539:32	961:0	969:0
10	7:11	30:25	74:40	141:0	158:38	226:13	514:17	742:1	1270:0	1278:0
10	3:24	65:4	77:5	122:32	238:24	343:6	555:21	611:14	1381:0	1389:0
10	28:5	37:22	96:15	118:25	386:31	577:20	627:26	783:21	1388:0	1396:0
10	22:18	43:12	88:19	127:29	199:12	423:38	631:2	754:18	1178:0	1186:0
10	29:35	47:12	102:19	121:29	506:33	646:0	716:17	827:14	1030:0	1038:0
10	6:11	51:11	70:2	114:39	148:38	420:23	714:5	813:5	1355:0	1363:0
10	31:15	41:32	107:1	142:18	163:26	397:6	652:4	793:3	1071:0	1079:0
10	22:37	43:25	55:11	110:36	258:43	431:33	602:19	751:35	853:0	861:0
10	12:21	53:21	56:42	131:9	440:32	540:20	630:40	673:30	1259:0	1267:0
10	15:10	59:32	69:32	97:10	228:11	387:3	637:44	754:2	860:0	868:0
10	24:5	33:22	100:14	114:25	390:30	581:19	631:25	779:21	1384:0	1392:0
10	8:41	50:23	90:7	129:26	234:22	512:26	584:0	643:33	987:0	995:0
10	2:6	56:11	91:43	109:26	145:37	243:32	503:26	528:8	1299:0	1307:0
10	16:38	45:25	49:12	104:37	260:43	425:34	604:19	745:36	855:0	863:0
10	22:25	24:24	74:31	113:5	359:20	600:10	670:24	788:32	1192:0	1200:0
10	9:1	32:6	83:44	126:3	159:33	489:42	594:1	715:39	1160:0	1168:0
10	13:17	29:40	80:34	128:13	279:22	458:1	602:12	810:0	1285:0	1293:0
10	4:15	37:33	69:7	125:4	474:38	585:19	617:23	673:31	1047:0	1055:0
10	23:28	58:30	79:19	148:42	274:22	333:11	633:34	794:39	1140:0	1148:0
10	25:3	41:22	56:5	118:13	292:5	472:34	634:5	805:10	1238:0	1246:0
10	18:34	51:23	87:44	117:40	282:14	397:35	502:8	646:28	865:0	873:0
10	29:29	45:44	91:3	142:30	202:32	348:36	548:12	672:3	1349:0	1357:0
10	6:34	48:42	77:30	119:7	154:41	306:20	535:26	707:4	905:0	913:0
10	9:25	44:8	98:19	123:31	327:8	443:44	671:26	728:11	1363:0	1371:0
10	22:9	47:8	101:43	135:2	315:29	435:24	562:26	618:22	899:0	907:0
10	11:13	58:17	111:26	136:29	193:23	337:18	527:20	656:27	1121:0	1129:0
10	20:18	41:12	94:18	125:29	197:12	421:38	629:2	752:18	1176:0	1184:0
10	18:42	63:19	96:17	107:4	147:34	448:30	517:27	699:15	942:0	950:0
10	26:34	38:35	72:28	129:12	431:38	593:37	628:38	697:8	1218:0	1226:0
10	39:2	56:25	82:20	149:17	183:20	319:40	575:13	654:13	846:0	854:0
10	34:0	70:34	86:19	133:37	253:23	291:0	665:9	736:11	1016:0	1024:0
10	18:26	28:24	78:31	117:5	355:21	604:10	666:25	784:33	1196:0	1204:0
10	8:34	55:23	79:2	146:36	161:8	400:35	618:12	752:0	1241:0	1249:0
10	3:35	53:42	74:31	116:8	159:41	311:20	532:27	704:5	910:0	918:0
10	29:34	33:36	75:28	132:12	426:39	596:37	631:38	700:8	1221:0	1229:0
10	24:15	42:31	108:0	143:17	164:25	398:5	653:3	794:2	1064:0	1072:0
10	16:26	26:24	76:31	115:5	353:21	602:10	664:25	790:32	1194:0	1202:0
10	14:24	41:8	103:18	120:31	324:8	440:44	668:26	733:10	1360:0	1368:0
10	23:38	39:25	79:19	130:33	144:35	269:41	504:40	720:2	1338:0	1346:0
10	3:22	52:9	84:18	140:22	356:38	632:29	697:20	824:6	880:0	888:0
10	10:17	26:40	85:33	133:12	276:22	463:0	607:11	815:44	1282:0	1290:0
10	8:17	24:40	83:33	131:12	274:22	461:0	605:11	813:44	1280:0	1288:0
10	9:27	37:23	70:5	125:35	130:21	245:6	449:0	803:42	1079:0	1087:0
10	11:34	50:24	74:3	149:36	164:8	403:35	621:12	755:0	1244:0	1252:0
10	25:43	62:39	82:0	139:42	174:30	413:43	618:19	821:32	1373:0	1381:0
10	10:1	33:6	84:44	127:3	152:34	490:42	595:1	716:39	1161:0	1169:0
10	1:24	71:3	75:5	120:32	236:24	341:6	553:21	609:14	1379:0	1387:0
10	32:3	57:25	83:20	150:17	176:21	312:41	568:14	655:13	847:0	855:0
10	36:19	54:30	102:0	132:44	218:43	407:21	683:28	787:12	1103:0	1111:0
10	3:33	46:38	74:13	110:31	153:39	413:37	694:1	800:11	971:0	979:0
10	5:6	59:11	94:43	104:27	148:37	246:32	498:27	531:8	1302:0	1310:0
10	47:37	78:18	89:29	149:16	190:36	393:15	626:36	820:39	1015:0	1023:0
10	4:22	53:9	85:18	141:22	357:38	633:29	698:20	825:6	881:0	889:0
10	9:14	56:18	109:27	142:29	199:23	343:18	525:21	662:27	1127:0	1135:0
10	32:19	50:30	98:0	128:44	222:42	403:21	687:27	791:11	1099:0	1107:0
10	20:28	63:29	76:19	145:42	279:21	330:11	638:33	799:38	1137:0	1145:0
10	36:33	61:42	112:33	124:19	201:17	461:33	564:12	634:11	1002:0	1010:0
10	0:33	43:38	79:12	107:31	158:38	410:37	691:1	805:10	968:0	976:0
10	28:3	48:7	94:10	120:20	212:5	487:24	526:35	635:19	1326:0	1334:0
10	19:10	46:5	56:6	129:36	300:15	608:35	704:31	825:39	959:0	967:0
10	27:2	36:18	81:15	99:9	138:33	187:36	417:24	531:41	982:0	990:0
10	13:21	54:21	57:42	132:9	441:32	541:20	631:40	674:30	1260:0	1268:0
10	14:3	66:24	80:0	133:13	372:29	629:20	693:2	797:27	918:0	926:0
10	24:31	68:21	79:16	93:35	316:30	495:5	603:19	734:24	878:0	886:0
10	0:32	52:39	58:7	141:34	469:40	552:14	607:3	694:34	1173:0	1181:0
10	4:17	64:34	112:37	140:28	171:25	375:32	403:34	570:32	947:0	955:0
10	23:25	25:24	75:31	114:5	352:21	601:10	671:24	789:32	1193:0	1201:0
10	1:23	63:10	88:31	157:7	285:14	371:39	623:14	762:30	1334:0	1342:0
10	5:29	34:44	73:8	113:14	260:43	379:8	612:17	812:22	1057:0	1065:0
10	35:0	71:34	87:19	134:37	254:23	292:0	666:9	737:11	1017:0	1025:0
10	22:41	59:19	100:16	111:3	151:33	452:29	513:27	703:14	938:0	946:0
10	3:15	36:33	68:7	124:4	473:38	584:19	616:23	672:31	1046:0	1054:0
10	10:13	57:17	110:26	143:28	192:23	336:18	526:20	663:26	1120:0	1128:0
10	7:5	61:10	88:43	106:26	150:36	240:32	500:26	533:7	1296:0	1304:0
10	13:13	60:17	105:27	138:29	195:23	339:18	521:21	658:27	1123:0	1131:0
10	14:26	34:23	67:5	122:35	135:20	242:6	454:44	800:42	1076:0	1084:0
10	28:29	44:44	90:3	141:30	201:32	347:36	547:12	679:2	1348:0	1356:0
10	30:30	66:21	77:16	91:35	314:30	493:5	601:19	732:24	876:0	884:0
10	4:11	49:11	68:2	112:39	146:38	418:23	712:5	811:5	1353:0	1361:0
10	29:42	58:39	86:44	143:41	170:30	409:43	622:18	817:32	1369:0	1377:0
10	17:10	44:5	62:5	135:35	298:15	614:34	710:30	831:38	957:0	965:0
10	23:9	42:5	60:5	133:35	296:15	612:34	708:30	829:38	955:0	963:0
10	14:11	20:30	111:32	114:43	158:10	480:12	681:42	821:42	839:0	847:0
10	22:28	57:30	78:19	147:42	273:22	332:11	632:34	793:39	1139:0	1147:0
10	1:11	24:25	76:39	143:44	152:38	228:12	516:16	736:1	1264:0	1272:0
10	29:15	47:31	105:1	140:18	161:26	395:6	650:4	799:2	1069:0	1077:0
10	6:5	42:21	71:7	127:20	216:38	376:25	621:44	781:40	929:0	937:0
10	37:22	44:22	94:17	119:30	434:11	542:27	662:16	701:44	1151:0	1159:0
10	8:11	60:32	70:32	98:10	229:11	388:3	638:44	755:2	861:0	869:0
10	20:9	47:4	57:5	130:35	301:14	609:34	705:30	826:38	952:0	960:0
10	21:29	36:12	80:7	102:27	347:33	522:12	604:4	709:3	1080:0	1088:0
10	18:37	54:34	103:29	149:25	289:20	492:24	551:32	658:4	920:0	928:0
10	10:3	70:23	84:44	129:13	368:29	625:20	689:2	793:27	914:0	922:0
10	16:38	52:35	101:30	147:26	295:20	490:25	549:33	656:5	926:0	934:0
10	23:37	44:25	48:12	111:36	259:43	424:34	603:19	744:36	854:0	862:0
10	35:33	60:42	119:32	123:19	200:17	460:33	563:12	633:11	1001:0	1009:0
10	21:37	42:25	54:11	109:36	257:43	430:33	601:19	750:35	852:0	860:0
10	34:19	52:30	100:0	130:44	216:43	405:21	681:28	785:12	1101:0	1109:0
10	8:3	68:23	82:44	135:12	374:28	631:19	695:1	799:26	912:0	920:0
10	7:22	48:10	80:19	136:23	352:39	636:29	701:20	828:6	884:0	892:0
10	25:16	66:25	103:11	124:37	258:40	286:22	363:33	543:32	965:0	973:0
10	39:21	46:21	88:17	113:30	436:10	536:27	656:16	703:43	1145:0	1153:0
10	26:8	41:16	82:17	105:8	234:19	306:29	634:1	720:2	1251:0	1259:0
10	0:24	18:19	106:19	123:26	159:6	175:42	347:27	578:2	893:0	901:0
10	5:34	55:41	76:30	118:7	153:41	305:20	534:26	706:4	904:0	912:0
10	29:1	38:17	83:14	101:8	140:32	189:35	419:23	533:40	976:0	984:0
10	31:29	47:44	93:3	136:31	204:32	350:36	550:12	674:3	1351:0	1359:0
10	27:3	49:43	80:29	159:24	268:7	454:24	561:40	608:8	1185:0	1193:0
10	25:29	41:44	95:2	138:30	206:31	344:36	544:12	676:2	1345:0	1353:0
10	23:41	60:19	101:16	104:4	144:34	453:29	514:27	696:15	939:0	947:0
10	22:34	55:23	83:0	113:41	286:14	393:36	498:9	642:29	869:0	877:0
10	21:34	54:23	82:0	112:41	285:14	392:36	497:9	641:29	868:0	876:0
10	5:1	25:38	71:13	107:28	147:1	326:19	704:25	764:2	993:0	1001:0
10	10:25	45:8	99:19	124:31	320:9	444:44	664:27	729:11	1364:0	1372:0
10	33:2	58:24	84:19	151:16	177:20	313:40	569:13	648:13	840:0	848:0
10	2:32	54:39	60:7	143:34	471:40	554:14	601:4	688:35	1175:0	1183:0
10	8:14	63:17	108:27	141:29	198:23	342:18	524:21	661:27	1126:0	1134:0
10	11:7	65:33	88:28	99:9	203:25	427:0	608:11	787:42	1305:0	1313:0
10	38:21	45:21	95:16	112:30	435:10	543:26	663:15	702:43	1144:0	1152:0
10	17:34	62:5	74:40	114:22	366:4	585:6	654:11	713:14	1114:0	1122:0
10	19:39	35:26	75:20	134:33	148:35	265:42	508:40	724:2	1342:0	1350:0
10	1:32	53:39	59:7	142:34	470:40	553:14	600:4	695:34	1174:0	1182:0
10	7:14	32:33	64:7	120:4	477:37	588:18	620:22	676:30	1042:0	1050:0
10	21:8	49:34	103:12	159:27	249:33	342:10	568:35	677:24	1293:0	1301:0
10	26:43	63:39	83:0	140:42	175:30	414:43	619:19	822:32	1374:0	1382:0
10	9:32	61:31	75:19	111:30	222:5	439:41	602:35	769:7	1032:0	1040:0
10	14:7	68:33	91:28	102:9	206:25	430:0	611:11	790:42	1308:0	1316:0
10	11:17	27:40	86:33	134:12	277:22	456:1	600:12	808:0	1283:0	1291:0
10	24:3	52:6	90:10	124:19	208:5	483:24	522:35	639:18	1322:0	1330:0
10	20:26	30:24	72:32	119:5	357:21	606:10	668:25	786:33	1198:0	1206:0
10	4:23	22:18	110:18	127:25	155:6	171:42	351:26	582:1	889:0	897:0
10	0:6	44:21	65:8	121:21	218:38	378:25	623:44	783:40	931:0	939:0
10	17:19	46:12	91:19	122:30	194:13	418:39	626:3	757:18	1181:0	1189:0
10	15:21	48:22	59:42	134:9	443:32	543:20	625:41	676:30	1262:0	1270:0
10	16:16	32:24	76:36	136:5	441:8	645:10	688:37	778:12	1313:0	1321:0
10	19:37	40:25	52:11	107:36	263:42	428:33	607:18	748:35	850:0	858:0
10	9:41	51:23	91:7	130:26	235:22	513:26	585:0	644:33	988:0	996:0
10	26:2	35:18	80:15	98:9	137:33	186:36	416:24	530:41	981:0	989:0
10	1:30	38:44	77:8	117:14	256:44	383:8	608:18	808:23	1061:0	1069:0
10	12:7	37:33	67:12	112:25	154:25	190:13	508:25	746:22	1130:0	1138:0
10	19:8	55:33	101:12	157:27	255:32	340:10	574:34	675:24	1291:0	1299:0
10	3:17	71:33	119:36	139:28	170:25	374:32	402:34	569:32	946:0	954:0
10	23:23	52:17	65:33	118:40	148:22	211:39	414:5	593:13	1272:0	1280:0
10	0:7	34:12	106:39	132:18	226:5	366:22	546:29	611:30	1203:0	1211:0
10	14:32	58:32	72:20	108:31	219:6	436:42	607:35	774:7	1037:0	1045:0
10	7:23	69:3	73:5	126:31	234:24	339:6	559:20	615:13	1377:0	1385:0
10	12:1	35:6	86:44	121:4	154:34	492:42	597:1	718:39	1163:0	1171:0
10	22:24	51:18	64:34	117:41	147:23	210:40	413:6	592:14	1279:0	1287:0
10	5:23	23:18	111:18	120:26	156:6	172:42	344:27	583:1	890:0	898:0
10	32:22	47:21	89:17	114:30	437:10	537:27	657:16	696:44	1146:0	1154:0
10	15:10	21:29	104:32	115:42	159:9	481:11	682:41	822:41	832:0	840:0
10	1:12	54:11	65:3	117:39	151:38	423:23	717:5	808:6	1358:0	1366:0
10	8:8	70:33	93:28	96:10	200:26	424:1	613:11	784:43	1310:0	1318:0
10	9:4	53:3	92:31	141:28	181:0	334:21	583:26	615:40	1224:0	1232:0
10	12:32	56:32	78:19	106:31	217:6	434:42	605:35	772:7	1035:0	1043:0
10	6:11	29:25	73:40	140:0	157:38	225:13	513:17	741:1	1269:0	1277:0
10	0:18	68:34	116:37	136:29	175:25	371:33	407:34	574:32	951:0	959:0
10	8:28	43:30	111:35	126:35	273:0	467:28	622:1	739:21	1092:0	1100:0
10	26:3	42:22	57:5	119:13	293:5	473:34	635:5	806:10	1239:0	1247:0
10	16:35	49:24	85:0	115:41	280:15	395:36	500:9	644:29	871:0	879:0
10	9:28	44:30	104:36	127:35	274:0	468:28	623:1	740:21	1093:0	1101:0
10	3:31	55:38	61:6	136:34	464:40	555:13	602:3	689:34	1168:0	1176:0
10	1:15	34:33	66:7	122:4	479:37	590:18	622:22	678:30	1044:0	1052:0
10	28:34	32:36	74:28	131:12	425:39	595:37	630:38	699:8	1220:0	1228:0
10	14:7	39:33	69:12	114:25	156:25	184:14	510:25	748:22	1132:0	1140:0
10	15:33	54:23	78:2	145:36	160:8	407:34	617:12	759:44	1240:0	1248:0
10	33:22	40:22	90:17	115:30	438:10	538:27	658:16	697:44	1147:0	1155:0
10	0:42	44:42	106:2	141:32	266:2	334:26	624:13	730:10	1107:0	1115:0
10	21:28	72:30	86:28	142:3	241:0	390:21	685:12	767:43	1153:0	1161:0
10	11:32	63:31	77:19	105:31	216:6	433:42	604:35	771:7	1034:0	1042:0
10	26:29	42:44	88:3	139:30	207:31	345:36	545:12	677:2	1346:0	1354:0
10	32:34	57:43	116:33	120:20	205:17	457:34	560:13	638:11	1006:0	1014:0
10	14:4	50:4	89:32	138:29	178:1	331:22	580:27	612:41	1229:0	1237:0
10	9:34	48:24	72:3	147:36	162:8	401:35	619:12	753:0	1242:0	1250:0
10	8:2	39:6	82:0	125:4	158:34	488:43	593:2	714:40	1167:0	1175:0
10	24:34	36:35	78:27	135:11	429:38	599:36	626:38	703:7	1216:0	1224:0
10	2:12	55:11	66:3	118:39	144:39	416:24	718:5	809:6	1359:0	1367:0
10	9:17	25:40	84:33	132:12	275:22	462:0	606:11	814:44	1281:0	1289:0
10	7:23	17:19	105:19	122:26	158:6	174:42	346:27	577:2	892:0	900:0
10	1:35	51:42	72:31	114:8	157:41	309:20	530:27	710:4	908:0	916:0
10	15:3	67:24	81:0	134:13	373:29	630:20	694:2	798:27	919:0	927:0
10	4:24	66:4	78:5	123:32	239:24	336:7	556:21	612:14	1382:0	1390:0
10	11:1	34:6	85:44	120:4	153:34	491:42	596:1	717:39	1162:0	1170:0
10	20:24	49:18	70:33	115:41	145:23	208:40	411:6	598:13	1277:0	1285:0
10	35:19	53:30	101:0	131:44	217:43	406:21	682:28	786:12	1102:0	1110:0
10	5:13	42:36	66:25	140:15	149:44	307:38	487:43	775:26	1211:0	1219:0
10	15:4	51:4	90:32	139:29	179:1	332:22	581:27	613:41	1230:0	1238:0
10	30:2	46:21	61:4	115:13	289:5	477:33	639:4	802:10	1235:0	1243:0
10	34:33	59:42	118:32	122:19	207:16	459:33	562:12	632:11	1000:0	1008:0
10	10:41	52:23	92:7	131:26	236:22	514:26	586:0	645:33	989:0	997:0
10	25:15	43:31	109:0	136:18	165:25	399:5	654:3	795:2	1065:0	1073:0
10	11:10	63:31	65:32	101:9	224:11	391:2	633:44	758:1	856:0	864:0
10	21:16	37:24	73:37	141:5	446:8	642:11	693:37	783:12	1318:0	1326:0
10	7:17	67:34	115:37	143:28	174:25	370:33	406:34	573:32	950:0	958:0
10	20:41	57:19	98:16	109:3	149:33	450:29	519:26	701:14	936:0	944:0
10	31:34	41:12	96:19	123:28	508:32	640:0	718:16	829:13	1024:0	1032:0
10	14:21	55:21	58:42	133:9	442:32	542:20	624:41	675:30	1261:0	1269:0
10	0:14	45:36	69:25	143:15	144:0	310:38	482:44	770:27	1214:0	1222:0
10	28:2	37:18	82:15	100:9	139:33	188:36	418:24	532:41	983:0	991:0
10	30:15	40:32	106:1	141:18	162:26	396:6	651:4	792:3	1070:0	1078:0
10	2:24	20:19	108:19	125:26	153:7	169:43	349:27	580:2	895:0	903:0
10	5:11	50:11	69:2	113:39	147:38	419:23	713:5	812:5	1354:0	1362:0
10	4:13	41:36	65:25	139:15	148:44	306:38	486:43	774:26	1210:0	1218:0
10	14:10	58:32	68:32	96:10	227:11	386:3	636:44	753:2	859:0	867:0
10	1:33	44:38	72:13	108:31	159:38	411:37	692:1	806:10	969:0	977:0
10	6:23	16:19	104:19	121:26	157:6	173:42	345:27	576:2	891:0	899:0
10	10:11	62:32	64:33	100:10	231:11	390:3	632:0	757:2	863:0	871:0
10	25:5	34:22	101:14	115:25	391:30	582:19	624:26	780:21	1385:0	1393:0
10	0:12	31:25	75:40	142:0	159:38	227:13	515:17	743:1	1271:0	1279:0
10	13:26	33:23	66:5	121:35	134:20	241:6	453:44	807:41	1075:0	1083:0
10	6:31	50:39	56:7	139:34	467:40	558:13	605:3	692:34	1171:0	1179:0
10	37:33	62:42	113:33	125:19	202:17	462:33	565:12	635:11	1003:0	1011:0
10	18:10	43:9	97:44	131:3	319:29	439:24	566:26	622:22	903:0	911:0
10	34:2	59:24	85:19	144:17	178:20	314:40	570:13	649:13	841:0	849:0
10	31:7	46:15	87:16	110:7	239:18	311:28	639:0	725:1	1248:0	1256:0
10	22:8	50:34	96:13	152:28	250:33	343:10	569:35	678:24	1294:0	1302:0
10	17:30	32:13	84:7	98:28	351:33	526:12	600:5	705:4	1084:0	1092:0
